,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
33,2021-04-19,20:00,Premier League,Matchweek 32,Mon,Home,D,1,1,Liverpool,1.8,2.3,60.0,,Luke Ayling,4-1-4-1,Anthony Taylor,Match Report,,12.0,5.0,12.1,0.0,0.0,0.0,2019,LeedsUnited
34,2021-04-25,14:00,Premier League,Matchweek 33,Sun,Home,D,0,0,Manchester Utd,0.4,1.3,46.0,,Luke Ayling,4-1-4-1,Craig Pawson,Match Report,,6.0,3.0,21.2,0.0,0.0,0.0,2019,LeedsUnited
35,2021-05-01,15:00,Premier League,Matchweek 34,Sat,Away,L,0,2,Brighton,0.8,2.6,57.0,,Luke Ayling,4-1-4-1,Chris Kavanagh,Match Report,,11.0,2.0,20.5,0.0,0.0,0.0,2019,LeedsUnited
36,2021-05-08,12:30,Premier League,Matchweek 35,Sat,Home,W,3,1,Tottenham,2.6,1.0,52.0,,Luke Ayling,4-1-4-1,Michael Oliver,Match Report,,16.0,7.0,14.7,0.0,0.0,0.0,2019,LeedsUnited
37,2021-05-15,12:30,Premier League,Matchweek 36,Sat,Away,W,4,0,Burnley,2.3,1.5,51.0,,Luke Ayling,4-1-4-1,Graham Scott,Match Report,,17.0,6.0,15.4,0.0,0.0,0.0,2019,LeedsUnited
38,2021-05-18,18:00,Premier League,Matchweek 37,Tue,Away,W,2,0,Southampton,1.3,1.1,49.0,8000.0,Liam Cooper,3-5-1-1,Peter Bankes,Match Report,,15.0,7.0,17.5,0.0,0.0,0.0,2019,LeedsUnited
39,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Home,W,3,1,West Brom,2.0,1.7,63.0,8000.0,Liam Cooper,3-4-3,David Coote,Match Report,,16.0,8.0,18.3,1.0,1.0,1.0,2019,LeedsUnited
0,2020-09-13,16:30,Premier League,Matchweek 1,Sun,Away,W,1,0,Tottenham,1.4,1.0,49.0,,Séamus Coleman,4-3-3,Martin Atkinson,Match Report,,15.0,5.0,17.9,0.0,0.0,0.0,2019,Everton
2,2020-09-19,12:30,Premier League,Matchweek 2,Sat,Home,W,5,2,West Brom,3.4,0.3,72.0,,Séamus Coleman,4-3-3,Mike Dean,Match Report,,16.0,7.0,11.3,1.0,0.0,0.0,2019,Everton
4,2020-09-26,15:00,Premier League,Matchweek 3,Sat,Away,W,2,1,Crystal Palace,2.0,0.4,58.0,,Séamus Coleman,4-3-3,Kevin Friend,Match Report,,9.0,4.0,16.6,1.0,1.0,1.0,2019,Everton
6,2020-10-03,15:00,Premier League,Matchweek 4,Sat,Home,W,4,2,Brighton,1.8,1.2,44.0,,Séamus Coleman,4-3-3,Simon Hooper,Match Report,,11.0,6.0,16.3,0.0,0.0,0.0,2019,Everton
7,2020-10-17,12:30,Premier League,Matchweek 5,Sat,Home,D,2,2,Liverpool,1.3,2.2,43.0,,Séamus Coleman,4-3-3,Michael Oliver,Match Report,,11.0,5.0,15.5,0.0,0.0,0.0,2019,Everton
8,2020-10-25,14:00,Premier League,Matchweek 6,Sun,Away,L,0,2,Southampton,0.4,0.7,46.0,,Gylfi Sigurðsson,4-3-3,Kevin Friend,Match Report,,6.0,2.0,19.5,1.0,0.0,0.0,2019,Everton
9,2020-11-01,14:00,Premier League,Matchweek 7,Sun,Away,L,1,2,Newcastle Utd,1.2,2.5,62.0,,Gylfi Sigurðsson,4-3-2-1,Stuart Attwell,Match Report,,15.0,4.0,18.0,0.0,0.0,0.0,2019,Everton
10,2020-11-07,12:30,Premier League,Matchweek 8,Sat,Home,L,1,3,Manchester Utd,0.6,1.6,55.0,,Séamus Coleman,4-3-3,Paul Tierney,Match Report,,7.0,1.0,15.0,0.0,0.0,0.0,2019,Everton
11,2020-11-22,12:00,Premier League,Matchweek 9,Sun,Away,W,3,2,Fulham,1.6,2.0,46.0,,Lucas Digne,3-4-3,Andy Madley,Match Report,,9.0,7.0,15.1,0.0,0.0,0.0,2019,Everton
12,2020-11-28,17:30,Premier League,Matchweek 10,Sat,Home,L,0,1,Leeds United,1.6,2.9,42.0,,Mason Holgate,3-4-3,Chris Kavanagh,Match Report,,17.0,9.0,16.1,0.0,0.0,0.0,2019,Everton
13,2020-12-05,12:30,Premier League,Matchweek 11,Sat,Away,D,1,1,Burnley,1.7,0.8,59.0,,Michael Keane,3-4-3,Anthony Taylor,Match Report,,13.0,6.0,17.8,0.0,0.0,0.0,2019,Everton
14,2020-12-12,20:00,Premier League,Matchweek 12,Sat,Home,W,1,0,Chelsea,1.3,0.9,29.0,2000.0,Gylfi Sigurðsson,4-3-3,Jonathan Moss,Match Report,,8.0,3.0,16.9,1.0,1.0,1.0,2019,Everton
15,2020-12-16,18:00,Premier League,Matchweek 13,Wed,Away,W,2,0,Leicester City,1.2,0.7,39.0,,Gylfi Sigurðsson,4-3-3,Lee Mason,Match Report,,11.0,6.0,11.7,0.0,0.0,0.0,2019,Everton
16,2020-12-19,17:30,Premier League,Matchweek 14,Sat,Home,W,2,1,Arsenal,0.8,1.4,43.0,,Gylfi Sigurðsson,4-2-3-1,Andre Marriner,Match Report,,9.0,2.0,18.1,1.0,0.0,0.0,2019,Everton
18,2020-12-26,20:00,Premier League,Matchweek 15,Sat,Away,W,1,0,Sheffield Utd,0.7,1.2,56.0,,Gylfi Sigurðsson,4-2-3-1,David Coote,Match Report,,7.0,3.0,20.1,0.0,0.0,0.0,2019,Everton
19,2021-01-01,17:30,Premier League,Matchweek 17,Fri,Home,L,0,1,West Ham,0.3,1.3,60.0,,Séamus Coleman,4-2-3-1,Kevin Friend,Match Report,,10.0,2.0,20.5,0.0,0.0,0.0,2019,Everton
21,2021-01-12,20:15,Premier League,Matchweek 18,Tue,Away,W,2,1,Wolves,0.6,1.0,47.0,,Gylfi Sigurðsson,4-4-2,Martin Atkinson,Match Report,,5.0,3.0,12.4,0.0,0.0,0.0,2019,Everton
23,2021-01-27,20:15,Premier League,Matchweek 20,Wed,Home,D,1,1,Leicester City,0.6,1.1,36.0,,Lucas Digne,4-4-2,Mike Dean,Match Report,,8.0,2.0,14.0,0.0,0.0,0.0,2019,Everton
24,2021-01-30,12:30,Premier League,Matchweek 21,Sat,Home,L,0,2,Newcastle Utd,1.0,1.8,59.0,,Séamus Coleman,4-2-3-1,Stuart Attwell,Match Report,,11.0,3.0,16.6,0.0,0.0,0.0,2019,Everton
25,2021-02-03,19:30,Premier League,Matchweek 22,Wed,Away,W,2,1,Leeds United,1.8,0.9,38.0,,Gylfi Sigurðsson,4-2-3-1,Michael Oliver,Match Report,,10.0,6.0,15.0,0.0,0.0,0.0,2019,Everton
26,2021-02-06,20:00,Premier League,Matchweek 23,Sat,Away,D,3,3,Manchester Utd,1.1,1.4,38.0,,Lucas Digne,4-4-2◆,Jonathan Moss,Match Report,,6.0,3.0,13.9,0.0,0.0,0.0,2019,Everton
28,2021-02-14,19:00,Premier League,Matchweek 24,Sun,Home,L,0,2,Fulham,0.3,2.7,50.0,,Séamus Coleman,4-4-2◆,Andy Madley,Match Report,,7.0,2.0,16.6,0.0,0.0,0.0,2019,Everton
29,2021-02-17,20:15,Premier League,Matchweek 16,Wed,Home,L,1,3,Manchester City,1.0,1.5,29.0,,Gylfi Sigurðsson,4-4-1-1,Andre Marriner,Match Report,,3.0,1.0,9.4,0.0,0.0,0.0,2019,Everton
30,2021-02-20,17:30,Premier League,Matchweek 25,Sat,Away,W,2,0,Liverpool,1.5,1.7,29.0,,Séamus Coleman,3-5-2,Chris Kavanagh,Match Report,,8.0,5.0,22.4,1.0,1.0,1.0,2019,Everton
31,2021-03-01,20:00,Premier League,Matchweek 26,Mon,Home,W,1,0,Southampton,1.6,1.0,47.0,,Gylfi Sigurðsson,4-4-2◆,Martin Atkinson,Match Report,,7.0,1.0,12.3,1.0,0.0,0.0,2019,Everton
32,2021-03-04,18:00,Premier League,Matchweek 29,Thu,Away,W,1,0,West Brom,1.2,1.0,51.0,,Lucas Digne,3-4-1-2,Darren England,Match Report,,11.0,3.0,19.6,0.0,0.0,0.0,2019,Everton
33,2021-03-08,18:00,Premier League,Matchweek 27,Mon,Away,L,0,2,Chelsea,0.3,2.9,35.0,,Gylfi Sigurðsson,3-4-1-2,David Coote,Match Report,,7.0,1.0,21.7,1.0,0.0,0.0,2019,Everton
34,2021-03-13,17:30,Premier League,Matchweek 28,Sat,Home,L,1,2,Burnley,1.6,1.4,65.0,,Lucas Digne,4-4-2◆,Jonathan Moss,Match Report,,14.0,4.0,15.0,0.0,0.0,0.0,2019,Everton
36,2021-04-05,18:00,Premier League,Matchweek 30,Mon,Home,D,1,1,Crystal Palace,2.7,0.8,46.0,,Séamus Coleman,3-4-1-2,Kevin Friend,Match Report,,15.0,7.0,13.5,1.0,0.0,0.0,2019,Everton
37,2021-04-12,20:15,Premier League,Matchweek 31,Mon,Away,D,0,0,Brighton,0.4,1.2,46.0,,Séamus Coleman,3-5-2,Darren England,Match Report,,8.0,1.0,20.7,1.0,0.0,0.0,2019,Everton
38,2021-04-16,20:00,Premier League,Matchweek 32,Fri,Home,D,2,2,Tottenham,2.3,1.2,52.0,,Gylfi Sigurðsson,3-5-1-1,Michael Oliver,Match Report,,17.0,6.0,17.6,1.0,1.0,1.0,2019,Everton
39,2021-04-23,20:00,Premier League,Matchweek 33,Fri,Away,W,1,0,Arsenal,0.8,0.9,41.0,,Séamus Coleman,4-2-3-1,Jonathan Moss,Match Report,,8.0,1.0,19.1,2.0,0.0,0.0,2019,Everton
40,2021-05-01,20:00,Premier League,Matchweek 34,Sat,Home,L,1,2,Aston Villa,1.2,1.9,48.0,,Séamus Coleman,4-2-3-1,Simon Hooper,Match Report,,16.0,3.0,18.8,0.0,0.0,0.0,2019,Everton
41,2021-05-09,16:30,Premier League,Matchweek 35,Sun,Away,W,1,0,West Ham,1.7,1.1,31.0,,Séamus Coleman,3-5-2,Stuart Attwell,Match Report,,8.0,3.0,11.9,1.0,0.0,0.0,2019,Everton
42,2021-05-13,18:00,Premier League,Matchweek 19,Thu,Away,D,0,0,Aston Villa,1.1,0.7,42.0,,Séamus Coleman,4-4-2,Martin Atkinson,Match Report,,15.0,5.0,14.0,1.0,0.0,0.0,2019,Everton
43,2021-05-16,19:00,Premier League,Matchweek 36,Sun,Home,L,0,1,Sheffield Utd,1.3,1.6,62.0,,Séamus Coleman,4-2-3-1,Jonathan Moss,Match Report,,16.0,6.0,15.0,0.0,0.0,0.0,2019,Everton
44,2021-05-19,18:00,Premier League,Matchweek 37,Wed,Home,W,1,0,Wolves,0.7,0.5,41.0,4988.0,Séamus Coleman,4-4-2,Andy Madley,Match Report,,14.0,4.0,15.1,0.0,0.0,0.0,2019,Everton
45,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,L,0,5,Manchester City,1.2,2.6,32.0,10000.0,Gylfi Sigurðsson,4-4-2◆,Michael Oliver,Match Report,,7.0,2.0,21.4,0.0,0.0,1.0,2019,Everton
1,2020-09-21,18:00,Premier League,Matchweek 2,Mon,Home,W,1,0,Sheffield Utd,1.0,0.9,72.0,,Jack Grealish,4-3-3,Graham Scott,Match Report,,18.0,2.0,15.6,0.0,0.0,0.0,2019,AstonVilla
3,2020-09-28,17:45,Premier League,Matchweek 3,Mon,Away,W,3,0,Fulham,1.6,0.7,36.0,,Jack Grealish,4-3-3,Stuart Attwell,Match Report,,12.0,5.0,14.1,0.0,0.0,0.0,2019,AstonVilla
5,2020-10-04,19:15,Premier League,Matchweek 4,Sun,Home,W,7,2,Liverpool,3.9,1.8,31.0,,Jack Grealish,4-2-3-1,Martin Atkinson,Match Report,,18.0,11.0,16.4,0.0,0.0,0.0,2019,AstonVilla
6,2020-10-18,19:15,Premier League,Matchweek 5,Sun,Away,W,1,0,Leicester City,0.6,0.5,50.0,,Jack Grealish,4-2-3-1,Jonathan Moss,Match Report,,10.0,4.0,17.7,1.0,0.0,0.0,2019,AstonVilla
7,2020-10-23,20:00,Premier League,Matchweek 6,Fri,Home,L,0,3,Leeds United,1.2,3.6,41.0,,Jack Grealish,4-2-3-1,Paul Tierney,Match Report,,12.0,3.0,18.2,0.0,0.0,0.0,2019,AstonVilla
8,2020-11-01,12:00,Premier League,Matchweek 7,Sun,Home,L,3,4,Southampton,1.8,0.7,57.0,,Jack Grealish,4-2-3-1,Darren England,Match Report,,18.0,9.0,15.5,1.0,1.0,1.0,2019,AstonVilla
9,2020-11-08,19:15,Premier League,Matchweek 8,Sun,Away,W,3,0,Arsenal,1.7,1.5,42.0,,Jack Grealish,4-2-3-1,Martin Atkinson,Match Report,,17.0,5.0,13.0,0.0,0.0,0.0,2019,AstonVilla
10,2020-11-21,15:00,Premier League,Matchweek 9,Sat,Home,L,1,2,Brighton,1.5,1.3,55.0,,Jack Grealish,4-2-3-1,Michael Oliver,Match Report,,15.0,4.0,17.9,0.0,0.0,0.0,2019,AstonVilla
11,2020-11-30,20:00,Premier League,Matchweek 10,Mon,Away,L,1,2,West Ham,2.6,0.6,66.0,,Jack Grealish,4-3-3,Peter Bankes,Match Report,,15.0,6.0,17.2,1.0,0.0,1.0,2019,AstonVilla
12,2020-12-12,12:30,Premier League,Matchweek 12,Sat,Away,W,1,0,Wolves,1.1,1.2,51.0,,Jack Grealish,4-3-3,Mike Dean,Match Report,,11.0,1.0,20.1,1.0,1.0,1.0,2019,AstonVilla
13,2020-12-17,18:00,Premier League,Matchweek 13,Thu,Home,D,0,0,Burnley,2.0,0.4,59.0,,Jack Grealish,4-2-3-1,Craig Pawson,Match Report,,27.0,6.0,16.2,1.0,0.0,0.0,2019,AstonVilla
14,2020-12-20,19:15,Premier League,Matchweek 14,Sun,Away,W,3,0,West Brom,2.3,0.0,66.0,,Jack Grealish,4-2-3-1,Martin Atkinson,Match Report,,19.0,9.0,17.8,1.0,1.0,1.0,2019,AstonVilla
15,2020-12-26,15:00,Premier League,Matchweek 15,Sat,Home,W,3,0,Crystal Palace,3.5,1.1,39.0,,Jack Grealish,4-2-3-1,Anthony Taylor,Match Report,,21.0,10.0,11.7,0.0,0.0,0.0,2019,AstonVilla
16,2020-12-28,17:30,Premier League,Matchweek 16,Mon,Away,D,1,1,Chelsea,0.8,1.4,37.0,,Jack Grealish,4-2-3-1,Stuart Attwell,Match Report,,10.0,2.0,17.1,0.0,0.0,0.0,2019,AstonVilla
17,2021-01-01,20:00,Premier League,Matchweek 17,Fri,Away,L,1,2,Manchester Utd,1.6,1.9,53.0,,Jack Grealish,4-2-3-1,Michael Oliver,Match Report,,15.0,5.0,13.8,1.0,0.0,0.0,2019,AstonVilla
19,2021-01-20,18:00,Premier League,Matchweek 1,Wed,Away,L,0,2,Manchester City,0.8,4.3,32.0,,Jack Grealish,4-2-3-1,Jonathan Moss,Match Report,,11.0,4.0,17.3,1.0,0.0,0.0,2019,AstonVilla
20,2021-01-23,20:00,Premier League,Matchweek 11,Sat,Home,W,2,0,Newcastle Utd,1.8,0.6,58.0,,Jack Grealish,4-2-3-1,Simon Hooper,Match Report,,14.0,5.0,15.6,0.0,0.0,0.0,2019,AstonVilla
21,2021-01-27,18:00,Premier League,Matchweek 20,Wed,Away,L,2,3,Burnley,2.1,0.5,62.0,,Jack Grealish,4-2-3-1,Paul Tierney,Match Report,,18.0,10.0,15.0,1.0,0.0,0.0,2019,AstonVilla
22,2021-01-30,20:00,Premier League,Matchweek 21,Sat,Away,W,1,0,Southampton,0.5,1.7,40.0,,Jack Grealish,4-2-3-1,Lee Mason,Match Report,,8.0,4.0,16.2,0.0,0.0,0.0,2019,AstonVilla
23,2021-02-03,20:15,Premier League,Matchweek 22,Wed,Home,L,1,3,West Ham,0.7,1.5,58.0,,Jack Grealish,4-2-3-1,Andy Madley,Match Report,,9.0,2.0,16.3,1.0,0.0,0.0,2019,AstonVilla
24,2021-02-06,12:30,Premier League,Matchweek 23,Sat,Home,W,1,0,Arsenal,1.1,1.1,35.0,,Jack Grealish,4-2-3-1,Chris Kavanagh,Match Report,,12.0,8.0,16.4,0.0,0.0,0.0,2019,AstonVilla
25,2021-02-13,20:00,Premier League,Matchweek 24,Sat,Away,D,0,0,Brighton,0.1,1.7,42.0,,Jack Grealish,4-2-3-1,Darren England,Match Report,,4.0,1.0,22.9,0.0,0.0,0.0,2019,AstonVilla
26,2021-02-21,14:05,Premier League,Matchweek 25,Sun,Home,L,1,2,Leicester City,1.2,1.2,50.0,,Tyrone Mings,4-2-3-1,Michael Oliver,Match Report,,11.0,2.0,15.9,0.0,0.0,0.0,2019,AstonVilla
27,2021-02-27,17:30,Premier League,Matchweek 26,Sat,Away,W,1,0,Leeds United,0.9,0.7,32.0,,Tyrone Mings,4-3-3,Peter Bankes,Match Report,,9.0,4.0,15.1,0.0,0.0,0.0,2019,AstonVilla
28,2021-03-03,18:00,Premier League,Matchweek 29,Wed,Away,L,0,1,Sheffield Utd,1.6,1.0,71.0,,Tyrone Mings,4-3-3,Robert Jones,Match Report,,16.0,4.0,15.4,1.0,0.0,0.0,2019,AstonVilla
29,2021-03-06,17:30,Premier League,Matchweek 27,Sat,Home,D,0,0,Wolves,0.6,1.7,50.0,,Tyrone Mings,4-3-3,Andy Madley,Match Report,,9.0,1.0,16.2,0.0,0.0,0.0,2019,AstonVilla
30,2021-03-12,20:00,Premier League,Matchweek 28,Fri,Away,D,1,1,Newcastle Utd,0.7,1.1,52.0,,Tyrone Mings,4-3-3,Paul Tierney,Match Report,,15.0,5.0,19.3,0.0,0.0,0.0,2019,AstonVilla
31,2021-03-21,19:30,Premier League,Matchweek 18,Sun,Home,L,0,2,Tottenham,0.5,2.2,48.0,,Tyrone Mings,4-3-3,Mike Dean,Match Report,,8.0,1.0,18.8,0.0,0.0,0.0,2019,AstonVilla
32,2021-04-04,16:30,Premier League,Matchweek 30,Sun,Home,W,3,1,Fulham,1.6,1.7,54.0,,Tyrone Mings,4-2-3-1,Andy Madley,Match Report,,14.0,4.0,18.6,0.0,0.0,0.0,2019,AstonVilla
33,2021-04-10,15:00,Premier League,Matchweek 31,Sat,Away,L,1,2,Liverpool,1.0,2.5,35.0,,Tyrone Mings,4-2-3-1,Paul Tierney,Match Report,,9.0,5.0,15.5,0.0,0.0,0.0,2019,AstonVilla
34,2021-04-21,20:15,Premier League,Matchweek 32,Wed,Home,L,1,2,Manchester City,0.7,1.4,29.0,,Tyrone Mings,4-1-4-1,Peter Bankes,Match Report,,8.0,3.0,14.1,0.0,0.0,0.0,2019,AstonVilla
35,2021-04-25,19:00,Premier League,Matchweek 33,Sun,Home,D,2,2,West Brom,2.3,1.4,70.0,,Tyrone Mings,4-2-3-1,Stuart Attwell,Match Report,,23.0,10.0,15.3,0.0,1.0,1.0,2019,AstonVilla
36,2021-05-01,20:00,Premier League,Matchweek 34,Sat,Away,W,2,1,Everton,1.9,1.2,52.0,,Tyrone Mings,4-2-3-1,Simon Hooper,Match Report,,14.0,6.0,18.3,1.0,0.0,0.0,2019,AstonVilla
37,2021-05-09,14:05,Premier League,Matchweek 35,Sun,Home,L,1,3,Manchester Utd,0.5,1.8,41.0,,Tyrone Mings,4-2-3-1,Chris Kavanagh,Match Report,,11.0,5.0,20.0,0.0,0.0,0.0,2019,AstonVilla
38,2021-05-13,18:00,Premier League,Matchweek 19,Thu,Home,D,0,0,Everton,0.7,1.1,58.0,,Tyrone Mings,4-2-3-1,Martin Atkinson,Match Report,,13.0,2.0,18.2,1.0,0.0,0.0,2019,AstonVilla
39,2021-05-16,12:00,Premier League,Matchweek 36,Sun,Away,L,2,3,Crystal Palace,1.3,1.6,55.0,,John McGinn,4-2-3-1,David Coote,Match Report,,19.0,5.0,17.4,2.0,0.0,0.0,2019,AstonVilla
40,2021-05-19,18:00,Premier League,Matchweek 37,Wed,Away,W,2,1,Tottenham,2.0,1.1,39.0,10000.0,Jack Grealish,4-2-3-1,Craig Pawson,Match Report,,20.0,4.0,16.8,0.0,0.0,0.0,2019,AstonVilla
41,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Home,W,2,1,Chelsea,1.0,2.4,28.0,10000.0,Jack Grealish,4-2-3-1,Stuart Attwell,Match Report,,5.0,2.0,20.8,0.0,1.0,1.0,2019,AstonVilla
0,2020-09-12,20:00,Premier League,Matchweek 1,Sat,Away,W,2,0,West Ham,1.5,1.1,41.0,,Jamaal Lascelles,4-4-2,Stuart Attwell,Match Report,,16.0,3.0,16.2,1.0,0.0,0.0,2019,NewcastleUnited
2,2020-09-20,14:00,Premier League,Matchweek 2,Sun,Home,L,0,3,Brighton,0.5,1.6,46.0,,Jamaal Lascelles,4-4-2,Kevin Friend,Match Report,,6.0,0.0,20.2,0.0,0.0,0.0,2019,NewcastleUnited
4,2020-09-27,14:00,Premier League,Matchweek 3,Sun,Away,D,1,1,Tottenham,1.0,2.3,34.0,,Jamaal Lascelles,3-4-3,Peter Bankes,Match Report,,5.0,0.0,19.1,0.0,1.0,1.0,2019,NewcastleUnited
6,2020-10-03,20:00,Premier League,Matchweek 4,Sat,Home,W,3,1,Burnley,2.0,0.6,48.0,,Jonjo Shelvey,4-4-2,David Coote,Match Report,,9.0,4.0,19.4,0.0,1.0,1.0,2019,NewcastleUnited
7,2020-10-17,20:00,Premier League,Matchweek 5,Sat,Home,L,1,4,Manchester Utd,0.5,2.7,37.0,,Jamaal Lascelles,4-1-4-1,Craig Pawson,Match Report,,7.0,4.0,19.1,0.0,0.0,0.0,2019,NewcastleUnited
8,2020-10-25,16:30,Premier League,Matchweek 6,Sun,Away,D,1,1,Wolves,0.2,0.7,37.0,,Jamaal Lascelles,3-5-2,Lee Mason,Match Report,,5.0,2.0,20.9,1.0,0.0,0.0,2019,NewcastleUnited
9,2020-11-01,14:00,Premier League,Matchweek 7,Sun,Home,W,2,1,Everton,2.5,1.2,38.0,,Jamaal Lascelles,3-5-2,Stuart Attwell,Match Report,,9.0,3.0,16.9,0.0,1.0,1.0,2019,NewcastleUnited
10,2020-11-06,20:00,Premier League,Matchweek 8,Fri,Away,L,0,2,Southampton,0.5,0.9,39.0,,Jamaal Lascelles,3-5-2,Peter Bankes,Match Report,,4.0,2.0,13.1,1.0,0.0,0.0,2019,NewcastleUnited
11,2020-11-21,12:30,Premier League,Matchweek 9,Sat,Home,L,0,2,Chelsea,0.6,1.6,29.0,,Jamaal Lascelles,3-4-3,Craig Pawson,Match Report,,8.0,1.0,24.4,0.0,0.0,0.0,2019,NewcastleUnited
12,2020-11-27,20:00,Premier League,Matchweek 10,Fri,Away,W,2,0,Crystal Palace,1.5,1.0,43.0,,Jonjo Shelvey,4-4-2,Graham Scott,Match Report,,14.0,7.0,17.5,2.0,0.0,0.0,2019,NewcastleUnited
13,2020-12-12,15:00,Premier League,Matchweek 12,Sat,Home,W,2,1,West Brom,1.1,0.6,45.0,,Jonjo Shelvey,4-4-2,Darren England,Match Report,,12.0,6.0,15.9,0.0,0.0,0.0,2019,NewcastleUnited
14,2020-12-16,18:00,Premier League,Matchweek 13,Wed,Away,L,2,5,Leeds United,0.9,2.8,32.0,,Federico Fernández,4-4-2,Simon Hooper,Match Report,,9.0,4.0,13.0,1.0,0.0,0.0,2019,NewcastleUnited
15,2020-12-19,20:00,Premier League,Matchweek 14,Sat,Home,D,1,1,Fulham,1.4,0.7,49.0,,Jonjo Shelvey,4-4-2,Graham Scott,Match Report,,10.0,4.0,21.8,2.0,1.0,1.0,2019,NewcastleUnited
17,2020-12-26,20:00,Premier League,Matchweek 15,Sat,Away,L,0,2,Manchester City,0.3,1.8,25.0,,Federico Fernández,3-4-3,Andre Marriner,Match Report,,8.0,2.0,19.3,0.0,0.0,0.0,2019,NewcastleUnited
18,2020-12-30,20:00,Premier League,Matchweek 16,Wed,Home,D,0,0,Liverpool,0.3,1.1,28.0,,Federico Fernández,3-4-3,Paul Tierney,Match Report,,8.0,2.0,16.8,0.0,0.0,0.0,2019,NewcastleUnited
19,2021-01-03,14:15,Premier League,Matchweek 17,Sun,Home,L,1,2,Leicester City,0.2,0.9,45.0,,Federico Fernández,3-4-3,Robert Jones,Match Report,,8.0,2.0,14.3,0.0,0.0,0.0,2019,NewcastleUnited
21,2021-01-12,18:00,Premier League,Matchweek 18,Tue,Away,L,0,1,Sheffield Utd,0.5,1.8,35.0,,Federico Fernández,3-4-3,Andy Madley,Match Report,,7.0,3.0,22.0,2.0,0.0,0.0,2019,NewcastleUnited
22,2021-01-18,20:00,Premier League,Matchweek 19,Mon,Away,L,0,3,Arsenal,0.2,2.8,34.0,,Jamaal Lascelles,4-4-2,David Coote,Match Report,,4.0,1.0,17.4,0.0,0.0,0.0,2019,NewcastleUnited
23,2021-01-23,20:00,Premier League,Matchweek 11,Sat,Away,L,0,2,Aston Villa,0.6,1.8,42.0,,Jamaal Lascelles,3-5-2,Simon Hooper,Match Report,,7.0,0.0,13.4,0.0,0.0,0.0,2019,NewcastleUnited
24,2021-01-26,18:00,Premier League,Matchweek 20,Tue,Home,L,1,2,Leeds United,1.4,0.9,43.0,,Jamaal Lascelles,4-4-1-1,Anthony Taylor,Match Report,,22.0,5.0,21.1,4.0,0.0,0.0,2019,NewcastleUnited
25,2021-01-30,12:30,Premier League,Matchweek 21,Sat,Away,W,2,0,Everton,1.8,1.0,41.0,,Jamaal Lascelles,4-4-2◆,Stuart Attwell,Match Report,,13.0,3.0,16.5,2.0,0.0,0.0,2019,NewcastleUnited
26,2021-02-02,20:15,Premier League,Matchweek 22,Tue,Home,L,1,2,Crystal Palace,1.8,0.9,61.0,,Jonjo Shelvey,4-4-2◆,Darren England,Match Report,,21.0,5.0,15.4,1.0,0.0,0.0,2019,NewcastleUnited
27,2021-02-06,15:00,Premier League,Matchweek 23,Sat,Home,W,3,2,Southampton,0.8,1.4,27.0,,Jonjo Shelvey,4-4-2◆,Craig Pawson,Match Report,,6.0,4.0,15.7,1.0,0.0,0.0,2019,NewcastleUnited
28,2021-02-15,20:00,Premier League,Matchweek 24,Mon,Away,L,0,2,Chelsea,0.7,2.0,35.0,,Jamaal Lascelles,4-3-3,Peter Bankes,Match Report,,10.0,4.0,19.0,1.0,0.0,0.0,2019,NewcastleUnited
29,2021-02-21,19:00,Premier League,Matchweek 25,Sun,Away,L,1,3,Manchester Utd,0.5,1.8,29.0,,Jamaal Lascelles,4-4-2◆,Paul Tierney,Match Report,,10.0,6.0,22.9,0.0,0.0,0.0,2019,NewcastleUnited
30,2021-02-27,20:00,Premier League,Matchweek 26,Sat,Home,D,1,1,Wolves,1.5,1.0,47.0,,Jamaal Lascelles,4-3-3,Mike Dean,Match Report,,19.0,6.0,18.6,1.0,0.0,0.0,2019,NewcastleUnited
31,2021-03-07,12:00,Premier League,Matchweek 27,Sun,Away,D,0,0,West Brom,0.4,1.0,46.0,,Jamaal Lascelles,4-4-2◆,Martin Atkinson,Match Report,,9.0,5.0,18.0,0.0,0.0,0.0,2019,NewcastleUnited
32,2021-03-12,20:00,Premier League,Matchweek 28,Fri,Home,D,1,1,Aston Villa,1.1,0.7,48.0,,Jamaal Lascelles,4-3-3,Paul Tierney,Match Report,,12.0,3.0,14.3,0.0,0.0,0.0,2019,NewcastleUnited
33,2021-03-20,20:00,Premier League,Matchweek 29,Sat,Away,L,0,3,Brighton,0.1,1.2,34.0,,Jamaal Lascelles,4-3-3,Anthony Taylor,Match Report,,3.0,1.0,19.0,0.0,0.0,0.0,2019,NewcastleUnited
34,2021-04-04,14:05,Premier League,Matchweek 30,Sun,Home,D,2,2,Tottenham,2.7,1.7,42.0,,Jamaal Lascelles,3-4-1-2,Craig Pawson,Match Report,,22.0,6.0,14.1,0.0,0.0,0.0,2019,NewcastleUnited
